
2025-12-18 16:46,"금융권, 전북 출신 ‘줄 포진’···전북 홀대론 사라지나",https://www.jjan.kr/article/20251218500483
2025-12-18 17:02,"""청년주택에 투자""… 권한 없는 국민연금 이사장의 오지랖 [사설]",https://n.news.naver.com/mnews/article/009/0005608420?sid=110
2025-12-18 17:28,대통령이 지시한 국민연금 '의결권 행사' 강화 방향은,https://www.esgeconomy.com/news/articleView.html?idxno=13872
2025-12-18 17:55,[사설] ‘철새 정치인’ 이사장 앉힌 국민연금 정치화… 심히 우려스럽...,https://n.news.naver.com/mnews/article/029/0003000352?sid=110
2025-12-18 18:36,[기자수첩] 못으로 이를 쑤셔도 될까,https://n.news.naver.com/mnews/article/014/0005451302?sid=110
2025-12-18 21:15,"[따져보니] ""국민연금 공공주택 투자""…수익성 문제없나?",https://n.news.naver.com/mnews/article/448/0000578064?sid=102
2025-12-18 21:18,[미리보는 이데일리 신문]미국도 EU도 탈탄소 급제동···韓정부만 액셀,https://n.news.naver.com/mnews/article/018/0006186328?sid=102
2025-12-19 00:00,[사설] 국민연금은 이사장·정부의 쌈짓돈 아니다,https://www.asiatoday.co.kr/view.php?key=20251218010010277
2025-12-19 00:06,[사설] 국민연금이 정부 ‘쌈짓돈’인가… 이번엔 청년 공공주택 투자,https://n.news.naver.com/mnews/article/011/0004569131?sid=110
2025-12-19 00:16,[사설] 국민연금을 청년 주택에 투자하겠다는 김성주 이사장,https://n.news.naver.com/mnews/article/015/0005226547?sid=110
2025-12-19 05:01,[목멱칼럼]김성주 2기 국민연금에 바라는 것,https://n.news.naver.com/mnews/article/018/0006186383?sid=110
2025-12-19 08:00,[전국 주요 신문 사설](19일 조간),https://n.news.naver.com/mnews/article/001/0015804315?sid=110
2025-12-19 08:08,"[오늘의 사설] ""대법 내란재판부 자체 운용...옳은 방향""",http://www.nongaek.com/news/articleView.html?idxno=93637
2025-12-19 09:53,"대법원 '내란전담재판부' 예규 제정에 조선일보 ""민주당 위헌법 철회""",https://n.news.naver.com/mnews/article/006/0000133324?sid=102
2025-12-19 10:50,"""실용과 자주, 시대의 맥을 짚다""…양용모 전 의장의 '눌재 평전' 눈길",https://www.goodnews1.com/news/articleView.html?idxno=454711
2025-12-19 15:01,"[정치 인사이드] 공공기관장 26% 공석, 임명은 6명 뿐… 업무보고에 직...",https://n.news.naver.com/mnews/article/366/0001131281?sid=100
2025-12-19 16:51,국민연금 지속 가능성의 열쇠는 '주거안정'에 있다,https://n.news.naver.com/mnews/article/047/0002498963?sid=102
2025-12-20 06:00,"6년 만에 1361조 국민연금 이사장 재임명…국힘 ""정치꾼 인사"" 김성주 ""...",https://n.news.naver.com/mnews/article/025/0003491139?sid=102
2025-12-21 06:01,[정책 인사이트] 공공주택에 국민연금 투입? 싱가포르는 어떻게 하기에...,https://n.news.naver.com/mnews/article/366/0001131411?sid=101
2025-12-21 10:02,[잼코노미] 스튜어드십 코드 재가동…‘국민돈 수호자’ 자임한 李대통...,https://www.ekn.kr/web/view.php?key=20251221026499988
2025-12-21 14:56,[정책탐구생활] 내년부터 달라지는 국민연금… 노후소득·지속성 두 마...,https://www.viva100.com/article/20251220500074
2025-12-21 21:01,연금을 시장으로부터 지켜낼 사람인가 [김소연 칼럼],https://n.news.naver.com/mnews/article/024/0000102218?sid=110
2025-12-22 00:21,"[사설] 연금으로 공공주택 투자, 연금 책임자가 할 소린가",https://n.news.naver.com/mnews/article/023/0003948273?sid=110
2025-12-22 00:35,[국민논단] 대통령 업무보고 생방송에 부쳐,https://n.news.naver.com/mnews/article/005/0001821648?sid=110
2025-12-22 07:02,[Invest]MBK에 뺨맞고 이지스에 화풀이…국민연금 노골적 존재감 드러내...,https://www.investchosun.com/site/data/html_dir/2025/12/19/2025121980119.html
2025-12-22 10:58,"김성주 국민연금공단 이사장 ""모두가 누리는 연금으로""… 공식 취임",https://www.polinews.co.kr/news/articleView.html?idxno=717501
2025-12-22 14:26,"전북혁신도시, 제3금융중심지 지정 준비 절차 가속도",https://n.news.naver.com/mnews/article/002/0002419860?sid=102
2025-12-22 15:38,"국민연금공단, 지방살리기 상생 자매결연 활성화 유공 '행정안전부 장관...",https://www.cstimes.com/news/articleView.html?idxno=685190
2025-12-22 15:50,"[위클리오늘] 국민연금공단, 지방살리기 상생 자매결연 활성화 유공 '행...",http://www.weeklytoday.com/news/articleView.html?idxno=747263
2025-12-22 15:54,"국민연금공단, '상생 자매결연 활성화 유공' 행정안전부 장관 표창",https://n.news.naver.com/mnews/article/629/0000455789?sid=102
2025-12-22 16:18,"국민연금, '지방살리기 상생' 행안부 장관 표창…""지역경제 활성화 기여...",https://www.asiatoday.co.kr/view.php?key=20251222010011950
2025-12-22 16:21,국민연금공단 '지방살리기 자매결연 공로' 행안부 장관상,https://n.news.naver.com/mnews/article/003/0013671622?sid=102
